winning_agent,winning_bid_value,Winner Aggregated Signal,Profit,Probability,winning_bid_time,N,A,L,S,B,Delay
9.0,0.07542161804144168,0.08190389293543632,0.006482274893994638,0.9976743696359721,1201.0,4.0,4.0,4.0,4.0,1.0,1.0
13.0,0.07911664788099039,0.08565857672249505,0.00654192884150466,0.9871590168734466,1218.0,4.0,4.0,4.0,4.0,1.0,1.0
14.0,0.13535788765943146,0.14199185299433795,0.006633965334906483,0.976617500350521,1200.0,4.0,4.0,4.0,4.0,1.0,1.0
15.0,0.08174298372916158,0.08837493175376887,0.006631948024607287,0.9708124985151257,1204.0,4.0,4.0,4.0,4.0,1.0,1.0
14.0,0.10603295102033618,0.11256100504291763,0.006528054022581456,0.9555413245874872,1203.0,4.0,4.0,4.0,4.0,1.0,1.0
13.0,0.16678022118709945,0.17325459775733593,0.006474376570236473,0.9287953917034664,1200.0,4.0,4.0,4.0,4.0,1.0,1.0
0.0,0.11091608917390866,0.11734745163306323,0.0064313624591545715,0.9777524266317059,1198.0,4.0,4.0,4.0,4.0,1.0,1.0
10.0,0.134815357434186,0.1413057816423644,0.006490424208178414,0.9676709660775346,1209.0,4.0,4.0,4.0,4.0,1.0,1.0
0.0,0.1165818094457951,0.12399684737287117,0.007415037927076068,0.9720282960115397,1212.0,4.0,4.0,4.0,4.0,1.0,1.0
4.0,0.40796388673899725,0.41453710875307764,0.006573222014080393,0.98097769428596,1169.0,4.0,4.0,4.0,4.0,1.0,1.0
11.0,0.07889088937480918,0.08546541240866778,0.006574523033858609,0.9192879198040358,1203.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.23378923552095393,0.24028740606123622,0.006498170540282289,0.9783770413133784,1194.0,4.0,4.0,4.0,4.0,1.0,1.0
5.0,0.0554498395767002,0.06187099049753265,0.0064211509208324455,0.9841212139756385,1205.0,4.0,4.0,4.0,4.0,1.0,1.0
3.0,0.10664993787061208,0.11349850790669216,0.006848570036080082,0.9368463517882007,1211.0,4.0,4.0,4.0,4.0,1.0,1.0
8.0,0.6303532191498326,0.6368926843630085,0.006539465213175943,0.9557687842020361,1213.0,4.0,4.0,4.0,4.0,1.0,1.0
2.0,0.08718145051571752,0.09381068733600836,0.006629236820290846,0.9285755240730077,1218.0,4.0,4.0,4.0,4.0,1.0,1.0
