winning_agent,winning_bid_value,Winner Aggregated Signal,Profit,Probability,winning_bid_time,N,A,L,S,B,Delay
2.0,0.15107236757916712,0.15759482201651753,0.006522454437350417,0.9791767647742893,1200.0,8.0,0.0,8.0,0.0,0.0,1.0
7.0,0.09450892368800161,0.10110016505593561,0.006591241367934,0.9515283232768376,1209.0,8.0,0.0,8.0,0.0,0.0,1.0
10.0,0.2632656791300468,0.26990227192442484,0.00663659279437806,0.9305315886300323,1205.0,8.0,0.0,8.0,0.0,0.0,1.0
3.0,0.09340078680758518,0.10008702133615988,0.006686234528574697,0.9104198641996063,1202.0,8.0,0.0,8.0,0.0,0.0,1.0
8.0,0.08370172739973318,0.10541320727024883,0.02171147987051565,0.9902729361968785,1209.0,8.0,0.0,8.0,0.0,0.0,1.0
10.0,0.16857405607571735,0.1753580282465377,0.006783972170820357,0.9832248624208169,1200.0,8.0,0.0,8.0,0.0,0.0,1.0
12.0,0.24413941872814676,0.2506639247973822,0.006524506069235436,0.9949797739444507,1195.0,8.0,0.0,8.0,0.0,0.0,1.0
8.0,0.30998443379167573,0.3165624938410451,0.006578060049369394,0.9777952216159309,1207.0,8.0,0.0,8.0,0.0,0.0,1.0
13.0,0.03583865987139122,0.04330236683180255,0.007463706960411334,0.8456913987215737,1199.0,8.0,0.0,8.0,0.0,0.0,1.0
3.0,0.11999119181964629,0.12655233360583962,0.006561141786193325,0.9636168215763721,1195.0,8.0,0.0,8.0,0.0,0.0,1.0
12.0,0.057051886832478554,0.0634598417536252,0.0064079549211466524,0.954667523329804,1201.0,8.0,0.0,8.0,0.0,0.0,1.0
2.0,0.07020130155477783,0.07751372683236661,0.007312425277588783,0.9274924151285877,1186.0,8.0,0.0,8.0,0.0,0.0,1.0
0.0,0.49281549435472455,0.499372379679646,0.006556885324921435,0.9676570976590813,1175.0,8.0,0.0,8.0,0.0,0.0,1.0
9.0,0.10819857269013645,0.11486474009667054,0.006666167406534085,0.9847848562848365,1178.0,8.0,0.0,8.0,0.0,0.0,1.0
6.0,1.3558195789888963,1.3624526071328709,0.006633028143974595,0.9930020373580073,1207.0,8.0,0.0,8.0,0.0,0.0,1.0
12.0,0.9404599842723361,0.9470711322563352,0.006611147983999088,0.9909719704098373,1215.0,8.0,0.0,8.0,0.0,0.0,1.0
11.0,0.12398515349402309,0.13039568343923885,0.006410529945215765,0.9742401816361798,1214.0,8.0,0.0,8.0,0.0,0.0,1.0
4.0,0.16002729957488532,0.166421590381667,0.006394290806781694,0.9710527585487967,1191.0,8.0,0.0,8.0,0.0,0.0,1.0
15.0,0.06332222993696132,0.06977301137341729,0.006450781436455971,0.9541878915834422,1191.0,8.0,0.0,8.0,0.0,0.0,1.0
10.0,0.13303144469412778,0.13961041135460522,0.006578966660477442,0.9533955408125252,1203.0,8.0,0.0,8.0,0.0,0.0,1.0
12.0,0.18142457338958182,0.18774766622653416,0.006323092836952343,0.9803229488001194,1192.0,8.0,0.0,8.0,0.0,0.0,1.0
1.0,0.1921676307575705,0.19878198858851795,0.006614357830947437,0.9925859172606991,1198.0,8.0,0.0,8.0,0.0,0.0,1.0
12.0,0.04692869521731321,0.053418907157322004,0.006490211940008796,0.8493202352795126,1202.0,8.0,0.0,8.0,0.0,0.0,1.0
13.0,0.0975186538510588,0.10404133270291718,0.0065226788518583795,0.9817891698625614,1207.0,8.0,0.0,8.0,0.0,0.0,1.0
12.0,0.0557614845092947,0.06232299813550545,0.006561513626210755,0.9850732378141184,1195.0,8.0,0.0,8.0,0.0,0.0,1.0
11.0,0.3001502358574675,0.30664880216477325,0.006498566307305775,0.9972442616099066,1206.0,8.0,0.0,8.0,0.0,0.0,1.0
12.0,0.10662020095283188,0.11308681009223778,0.006466609139405902,0.9943926793021395,1215.0,8.0,0.0,8.0,0.0,0.0,1.0
3.0,0.13086847249912792,0.13723283238776932,0.006364359888641397,0.9671879265944388,1199.0,8.0,0.0,8.0,0.0,0.0,1.0
7.0,0.09582934417457137,0.10239221757693273,0.006562873402361363,0.9564827329513186,1192.0,8.0,0.0,8.0,0.0,0.0,1.0
5.0,0.07359473797947556,0.08021203679599927,0.0066172988165237034,0.9994567252818389,1201.0,8.0,0.0,8.0,0.0,0.0,1.0
6.0,0.06409619160417906,0.07050203839076297,0.006405846786583902,0.9317466102301124,1206.0,8.0,0.0,8.0,0.0,0.0,1.0
11.0,0.08322412915457643,0.09161567075667165,0.008391541602095223,0.9810274578298793,1200.0,8.0,0.0,8.0,0.0,0.0,1.0
